title,price,color,timestamp,url,buitenlaag,material,newarrival
Korte rok,"€ 34,99",Lichtbeige,1679346178,https://www2.hm.com/nl_nl/productpage.1084078003.html,"Polyester 85%, Viscose 13%, Elastaan 2%",No material,No New Arrival
Gedrapeerde one-shoulderjurk,"€ 59,99",Rood,1679346216,https://www2.hm.com/nl_nl/productpage.1142099001.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,New Arrival
Off-the-shouldertop,"€ 15,99",Roomwit/stippen,1679346254,https://www2.hm.com/nl_nl/productpage.1157820003.html,"Polyester 90%, Polyamide 10%",Materiaal: Tricot,New Arrival
Minirok,"€ 34,99",Roze,1679346292,https://www2.hm.com/nl_nl/productpage.1144700002.html,"Katoen 54%, Polyester 42%, Linnen 4%",No material,New Arrival
Wollen pantalon,"€ 139,00",Grijs,1679346330,https://www2.hm.com/nl_nl/productpage.1134131001.html,Wol 100%,Materiaal: Wol,Premium SelectionNew Arrival
MAMA Set van 2 voedingstops,"€ 29,99",Zwart/roomwit,1679346368,https://www2.hm.com/nl_nl/productpage.1030507004.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
Single-breasted twill blazer,"€ 44,99",Lichtbeige,1679346406,https://www2.hm.com/nl_nl/productpage.1145226001.html,"Buitenlaag:Polyamide 100%
Voeringen:Polyester 87%, Elastaan 13%",Materiaal: Twill,New Arrival
Bikinislip,"€ 9,99",Roze,1679346444,https://www2.hm.com/nl_nl/productpage.0929328068.html,"Buitenlaag:Polyester 92%, Elastaan 8%
Voeringen:Polyester 88%, Elastaan 12%",No material,New Arrival
Utilitybroek van canvas,"€ 20,99",Kakigroen,1679346482,https://www2.hm.com/nl_nl/productpage.1083344012.html,Katoen 100%,"Materiaal: Katoen, Canvas",No New Arrival
Double-breasted blazer,"€ 39,99",Zwart,1679346521,https://www2.hm.com/nl_nl/productpage.1154669001.html,"Buitenlaag:Polyester 80%, Viscose 18%, Elastaan 2%
Voeringen:Polyester 100%",No material,New Arrival
Geplooide jurk,"€ 40,99",Lichtblauw,1679346559,https://www2.hm.com/nl_nl/productpage.1145669003.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,New Arrival
Tricot body met kanten bies,"€ 15,99",Zwart,1679346597,https://www2.hm.com/nl_nl/productpage.1156286001.html,"Polyester 89%, Elastaan 11%",Materiaal: Tricot,New Arrival
Padded triangelbikinitop,"€ 17,99",Wit/bloemen,1679346635,https://www2.hm.com/nl_nl/productpage.1140377003.html,"Buitenlaag:Polyester 85%, Elastaan 15%
Voeringen:Polyester 88%, Elastaan 12%",No material,New Arrival
Geplooide jurk,"€ 40,99",Zwart,1679346673,https://www2.hm.com/nl_nl/productpage.1145669004.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
Overhemdblouse van zijdemix,"€ 99,00",Wit,1679346711,https://www2.hm.com/nl_nl/productpage.1168889001.html,"Katoen 81%, Zijde 19%",No material,Premium SelectionNew Arrival
T-shirt van linnen tricot met V-hals,"€ 17,99",Wit,1679346750,https://www2.hm.com/nl_nl/productpage.1055982001.html,Linnen 100%,Materiaal: Linnen,No New Arrival
Linnen overhemdblouse,"€ 74,99",Zwart,1679346789,https://www2.hm.com/nl_nl/productpage.1063184004.html,Linnen 100%,Materiaal: Linnen,Premium SelectionNew Arrival
Espadrilles met sleehak,"€ 29,99",Gebroken wit,1679346827,https://www2.hm.com/nl_nl/productpage.1134273001.html,"Voeringen:Polyurethaan 100%
Bovenkant:Jute 56%, Katoen 44%
Buitenzool:Thermoplastisch rubber 100%",No material,New Arrival
Sandaletten,"€ 22,99",Zwart,1679346865,https://www2.hm.com/nl_nl/productpage.1132611002.html,"Bovenkant:Polyurethaan 100%
Buitenzool:Thermoplastisch polyurethaan 100%
Voeringen:Polyester 100%",No material,New Arrival
Jurk van crinklekatoen,"€ 35,99",Zwart/dessin,1679346903,https://www2.hm.com/nl_nl/productpage.1139049001.html,Katoen 100%,Materiaal: Katoen,New Arrival
Badpak - High leg,"€ 25,99",Groen,1679346941,https://www2.hm.com/nl_nl/productpage.1051627005.html,"Buitenlaag:Polyester 92%, Elastaan 8%
Voeringen:Polyester 88%, Elastaan 12%",No material,New Arrival
Single-breasted blazer,"€ 39,99",Zwart,1679346980,https://www2.hm.com/nl_nl/productpage.1128516002.html,"Buitenlaag:Viscose 82%, Linnen 18%
Voeringen:Polyester 100%",No material,No New Arrival
Satijnen halterjurk,"€ 30,99",Lichtroze,1679347018,https://www2.hm.com/nl_nl/productpage.1154531001.html,Polyester 100%,Materiaal: Satijn,New Arrival
Joggers - High waist,"€ 19,99",Groen,1679347056,https://www2.hm.com/nl_nl/productpage.0975845038.html,"Katoen 59%, Polyester 41%",Materiaal: French Terry,New Arrival
Overhemdblouse met puntkraag,"€ 19,99",Roomwit/stippen,1679347094,https://www2.hm.com/nl_nl/productpage.1086131024.html,Polyester 100%,Materiaal: Kant,New Arrival
Overhemdblouse van crinklechiffon,"€ 24,99",Roze,1679347132,https://www2.hm.com/nl_nl/productpage.1103420015.html,"Polyester 71%, Polyamide 29%",Materiaal: Chiffon,New Arrival
Oversized T-shirtjurk,"€ 15,99",Zwart,1679347170,https://www2.hm.com/nl_nl/productpage.1128506001.html,Katoen 100%,Materiaal: Tricot,No New Arrival
A-linerok,"€ 49,99",Wit,1679347208,https://www2.hm.com/nl_nl/productpage.1157620001.html,"Buitenlaag:Viscose 72%, Polyamide 28%
Voeringen:Polyester 100%",No material,New Arrival
Geribde rok met kant,"€ 49,99",Zwart,1679347247,https://www2.hm.com/nl_nl/productpage.1168540001.html,"Polyester 50%, Viscose 47%, Elastaan 3%",Materiaal: Tricot,New Arrival
T-shirt met broderie anglaise,"€ 17,99",Wit,1679347285,https://www2.hm.com/nl_nl/productpage.1136525001.html,"Mouwen:Katoen 100%
Buitenlaag:Katoen 97%, Andere vezels 3%",Materiaal: Tricot,No New Arrival
Oversized T-shirt,"€ 9,99",Wit,1679347323,https://www2.hm.com/nl_nl/productpage.1137208001.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
Pantalon van linnenmix,"€ 30,99",Lichtbeige,1679347361,https://www2.hm.com/nl_nl/productpage.1137578001.html,"Buitenlaag:Linnen 55%, Viscose 45%
Voeringen:Polyester 100%",Materiaal: Linnen,New Arrival
Oversized blazer van twill,"€ 39,99",Neongroen,1679347399,https://www2.hm.com/nl_nl/productpage.1108765009.html,"Buitenlaag:Polyester 80%, Viscose 18%, Elastaan 2%",Materiaal: Twill,New Arrival
Nachthemd van linnenmix,"€ 39,99",Lichtbeige/gestreept,1679347437,https://www2.hm.com/nl_nl/productpage.1084168002.html,Linnen 100%,Materiaal: Linnen,Premium SelectionNew Arrival
Off-the-shoulderjurk,"€ 30,99",Lichtoranje/bloemen,1679347476,https://www2.hm.com/nl_nl/productpage.1153481001.html,Viscose 100%,No material,New Arrival
Push-up triangelbikinitop,"€ 17,99",Lichtgeel,1679347514,https://www2.hm.com/nl_nl/productpage.1022736008.html,"Polyamide 89%, Elastaan 11%",No material,New Arrival
Plisséjurk,"€ 40,99",Mintgroen,1679347553,https://www2.hm.com/nl_nl/productpage.1142088002.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",Materiaal: Chiffon,No New Arrival
Satijnen jurk met strikband,"€ 40,99",Poederroze,1679347591,https://www2.hm.com/nl_nl/productpage.1154525002.html,Polyester 100%,Materiaal: Satijn,New Arrival
Oversized strikblouse,"€ 20,99",Zwart,1679347629,https://www2.hm.com/nl_nl/productpage.1144784007.html,Polyester 100%,Materiaal: Satijn,New Arrival
Padded bikinitop,"€ 15,99",Wit,1679347667,https://www2.hm.com/nl_nl/productpage.1140360003.html,"Buitenlaag:Polyester 91%, Elastaan 9%
Voeringen:Polyester 89%, Elastaan 11%",No material,New Arrival
MAMA Straight Ankle Jeans,"€ 39,99",Licht denimblauw,1679347706,https://www2.hm.com/nl_nl/productpage.1147771002.html,"Katoen 99%, Elastaan 1%","Materiaal: Denim, Tricot",New Arrival
Double-breasted blazer,"€ 54,99",Lichtgroen,1679347744,https://www2.hm.com/nl_nl/productpage.1129645002.html,"Buitenlaag:Viscose 68%, Linnen 32%
Voeringen:Polyester 100%",No material,New Arrival
Top met gehaakte look,"€ 20,99",Roomwit,1679347782,https://www2.hm.com/nl_nl/productpage.1155540001.html,"Polyester 65%, Katoen 35%",No material,New Arrival
Ingerimpelde off-the-shoulderjurk,"€ 59,99",Lichtturkoois,1679347821,https://www2.hm.com/nl_nl/productpage.1173205004.html,"Buitenlaag:Polyester 85%, Elastaan 15%
Voeringen:Polyester 85%, Elastaan 15%",Materiaal: Tricot,New Arrival
Wijde broek van linnenmix,"€ 27,99",Lichtbeige/gestreept,1679347859,https://www2.hm.com/nl_nl/productpage.1073666004.html,Linnen 100%,Materiaal: Linnen,Premium SelectionNew Arrival
Gewatteerd pilotenjack,"€ 39,99",Zwart,1679347897,https://www2.hm.com/nl_nl/productpage.1131232003.html,"Vulling:Polyester 100%
Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",No material,New Arrival
Gedrapeerde satijnen jurk,"€ 54,99",Mintgroen,1679347935,https://www2.hm.com/nl_nl/productpage.1152972004.html,Polyester 100%,Materiaal: Satijn,New Arrival
Oversized overhemdblouse van viscose,"€ 39,99",Donkerbruin/slangenleerdessin,1679347974,https://www2.hm.com/nl_nl/productpage.1173593001.html,Viscose 100%,No material,New Arrival
Double-breasted blazerjurk,"€ 39,99",Marineblauw/krijtstrepen,1679348012,https://www2.hm.com/nl_nl/productpage.1094248011.html,"Polyester 98%, Elastaan 2%",Materiaal: Twill,No New Arrival
Geribde henleytop,"€ 15,99",Lichtgroen,1679348050,https://www2.hm.com/nl_nl/productpage.1000128017.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
MAMA Tweedelige set - Top en rok,"€ 25,99",Zwart,1679348088,https://www2.hm.com/nl_nl/productpage.1069905007.html,"Bovenstuk:Katoen 95%, Elastaan 5%
Onderstuk:Katoen 100%",Materiaal: Tricot,New Arrival
Oversized overhemdblouse van popeline,"€ 19,99",Lichtroze/wit gestreept,1679348126,https://www2.hm.com/nl_nl/productpage.1134735016.html,Katoen 100%,No material,No New Arrival
Top van zijdemix,"€ 40,99",Wit,1679348165,https://www2.hm.com/nl_nl/productpage.1170129002.html,"Katoen 50%, Zijde 50%","Materiaal: Zijde, Tricot",Premium Selection
Blouse met kraag,"€ 15,99",Cerise,1679348203,https://www2.hm.com/nl_nl/productpage.1146946002.html,"Viscose 84%, Polyamide 16%",No material,New Arrival
Oversized kasjmier trui,"€ 149,00",Taupe gemêleerd,1679348241,https://www2.hm.com/nl_nl/productpage.0951963010.html,Kasjmier 100%,"Materiaal: Wol, Kasjmier",Premium Selection
Cropped tanktop,"€ 9,99",Roomwit/zwart gestreept,1679348279,https://www2.hm.com/nl_nl/productpage.1049251010.html,"Katoen 95%, Elastaan 5%",Materiaal: Tricot,No New Arrival
Pantalon,"€ 20,99",Lichtblauw,1679348317,https://www2.hm.com/nl_nl/productpage.1107363004.html,"Polyester 80%, Viscose 18%, Elastaan 2%",No material,No New Arrival
Schoudertasje,"€ 25,99",Lichtblauw/geruit,1679348355,https://www2.hm.com/nl_nl/productpage.1164232001.html,"Buitenlaag:Katoen 50%, Polyester 48%, Viscose 2%
Coating:Polyurethaan 100%
Voeringen:Polyester 100%",No material,New Arrival
Jurk met volants,"€ 30,99",Zwart/aardbeien,1679348393,https://www2.hm.com/nl_nl/productpage.1145617006.html,Viscose 100%,No material,New Arrival
Single-breasted blazer,"€ 29,99",Lichtblauw,1679348432,https://www2.hm.com/nl_nl/productpage.1119102005.html,"Voering zak:Polyester 100%
Buitenlaag:Polyester 80%, Viscose 18%, Elastaan 2%",Materiaal: Twill,New Arrival
Top met V-hals,"€ 19,99",Wit,1679348470,https://www2.hm.com/nl_nl/productpage.1159479001.html,Polyester 100%,No material,New Arrival
Blouse met V-hals,"€ 12,99",Lichtblauw/wit gestreept,1679348508,https://www2.hm.com/nl_nl/productpage.1033497007.html,"Katoen 52%, Viscose 48%",No material,New Arrival
Utilitybroek van katoenen twill,"€ 35,99",Lichtbeige,1679348545,https://www2.hm.com/nl_nl/productpage.1139516002.html,"Katoen 98%, Elastaan 2%","Materiaal: Katoen, Twill",New Arrival
Structuurgeweven jurk met geknoopt detail,"€ 25,99",Roze,1679348585,https://www2.hm.com/nl_nl/productpage.1154744002.html,"Polyester 73%, Polyamide 27%",No material,New Arrival
Fijngebreide kasjmier trui,"€ 109,00",Beige marl,1679348623,https://www2.hm.com/nl_nl/productpage.0951932025.html,Kasjmier 100%,"Materiaal: Wol, Kasjmier",Premium Selection
Oversized T-shirt,"€ 9,99",Zwart,1679348661,https://www2.hm.com/nl_nl/productpage.1137208004.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
Espadrilles met plateauzool,"€ 30,99",Wit,1679348700,https://www2.hm.com/nl_nl/productpage.0974811005.html,"Binnenzool:Katoen 90%, Linnen 10%
Bovenkant:Katoen 90%, Linnen 10%
Zool:Thermoplastisch rubber 100%
Voeringen:Katoen 100%",Materiaal: Canvas,New Arrival
Ribgebreide rok,"€ 14,99",Zwart,1679348738,https://www2.hm.com/nl_nl/productpage.1107633001.html,"Katoen 62%, Polyester 34%, Elastaan 4%",No material,No New Arrival
Oversized trenchcoat,"€ 89,99",Beige,1679348778,https://www2.hm.com/nl_nl/productpage.1152825001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 84%, Katoen 16%",No material,New Arrival
Glanzende tanktop,"€ 25,99",Zilverkleurig,1679348816,https://www2.hm.com/nl_nl/productpage.1154069001.html,"Viscose 70%, Metallic vezel 30%",No material,New Arrival
Tricot overslagjurk,"€ 29,99",Wit/zwart gestreept,1679348854,https://www2.hm.com/nl_nl/productpage.1128581003.html,"Buitenlaag:Polyester 95%, Elastaan 5%
Voeringen:Polyester 100%",Materiaal: Tricot,No New Arrival
Geribde tanktop,"€ 19,99",Groen,1679348892,https://www2.hm.com/nl_nl/productpage.1149299001.html,"Viscose 64%, Polyamide 34%",No material,New Arrival
Sandaletten,"€ 27,99",Zwart,1679348930,https://www2.hm.com/nl_nl/productpage.1136434002.html,"Bovenkant:Polyurethaan 100%
Binnenzool:Thermoplastisch rubber 100%",No material,New Arrival
Flared legging,"€ 12,99",Lichtbeige,1679348968,https://www2.hm.com/nl_nl/productpage.1121689002.html,"Katoen 53%, Viscose 44%, Elastaan 3%",No material,No New Arrival
Oversized overhemdblouse van popeline,"€ 19,99",Wit,1679349006,https://www2.hm.com/nl_nl/productpage.1134735011.html,Katoen 100%,No material,No New Arrival
Gedrapeerde satijnen jurk,"€ 54,99",Lichtbeige,1679349044,https://www2.hm.com/nl_nl/productpage.1152972001.html,Polyester 100%,Materiaal: Satijn,New Arrival
MAMA Tricot top met volantmouwen,"€ 17,99",Wit,1679349085,https://www2.hm.com/nl_nl/productpage.1087772002.html,"Katoen 95%, Elastaan 5%",No material,No New Arrival
Twill shacket,"€ 44,99",Roomwit,1679349124,https://www2.hm.com/nl_nl/productpage.1135767002.html,"Buitenlaag:Katoen 100%
Voeringen:Polyester 100%",Materiaal: Twill,No New Arrival
Set van 2 cropped T-shirts,"€ 10,99",Groen/zwart,1679349162,https://www2.hm.com/nl_nl/productpage.1141812003.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",New Arrival
Jurk met drawstrings,"€ 29,99",Turkoois/bloemen,1679349200,https://www2.hm.com/nl_nl/productpage.1141278001.html,Viscose 100%,No material,New Arrival
Sandaletten,"€ 25,99",Beige,1679349239,https://www2.hm.com/nl_nl/productpage.1043268003.html,"Binnenzool:Polyurethaan 100%
Bovenkant:Polyurethaan 100%
Voeringen:Polyurethaan 100%
Buitenzool:Thermoplastisch rubber 100%",No material,New Arrival
MAMA Set van 2 fietsshorts,"€ 22,99",Zwart/grijs,1679349277,https://www2.hm.com/nl_nl/productpage.0959032001.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
Ribgebreide bodyconjurk,"€ 34,99",Lichtblauw,1679349315,https://www2.hm.com/nl_nl/productpage.1104720005.html,"Polyester 50%, Polyamide 28%, Viscose 22%",No material,No New Arrival
Padded triangelbikinitop,"€ 17,99",Wit/blauw bloemen,1679349353,https://www2.hm.com/nl_nl/productpage.1140363002.html,"Voeringen:Polyester 88%, Elastaan 12%
Buitenlaag:Polyester 85%, Elastaan 15%",No material,New Arrival
Oversized denim jack,"€ 39,99",Licht denimblauw,1679349392,https://www2.hm.com/nl_nl/productpage.1136617001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
"Good Keepsake
Roxy","€ 59,99",Groen,1679349430,https://www2.hm.com/nl_nl/productpage.1183187003.html,"Grootste deel:Polyester 97%, Elastaan 3%",No material,No New Arrival
Set van 5 slips - Thong,"€ 14,99",Mintgroen/lichtpaars,1679349469,https://www2.hm.com/nl_nl/productpage.0875635034.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",New Arrival
Jurk met broderie anglaise,"€ 74,99",Roomwit/bloemen,1679349506,https://www2.hm.com/nl_nl/productpage.1153496001.html,"Voeringen:Katoen 100%
Buitenlaag:Katoen 100%",No material,New Arrival
Off-the-shoulderjurk,"€ 40,99",Roze,1679349545,https://www2.hm.com/nl_nl/productpage.1154526001.html,"Buitenlaag:Viscose 47%, Linnen 27%, Katoen 26%
Voeringen:Katoen 100%",No material,New Arrival
Loungewear - Linnen ochtendjas,"€ 34,99",Lichtbeige/gestreept,1679349583,https://www2.hm.com/nl_nl/productpage.1151178001.html,Linnen 100%,Materiaal: Linnen,Premium SelectionNew Arrival
Strappy microfibre top,"€ 8,99",Zwart,1679349621,https://www2.hm.com/nl_nl/productpage.1142902001.html,"Polyamide 95%, Elastaan 5%",Materiaal: Tricot,New Arrival
Oversized T-shirt met print,"€ 14,99",Roomwit/Nirvana,1679349659,https://www2.hm.com/nl_nl/productpage.1129527002.html,Katoen 100%,Materiaal: Tricot,No New Arrival
MAMA Jurk met volants,"€ 29,99",Zwart/bloemetjes,1679349698,https://www2.hm.com/nl_nl/productpage.1152734002.html,Viscose 100%,No material,No New Arrival
MAMA Set van wafeltricot,"€ 29,99",Cerise,1679349736,https://www2.hm.com/nl_nl/productpage.1075701002.html,"Bovenstuk:Katoen 60%, Polyester 40%
Onderstuk:Katoen 60%, Polyester 40%",Materiaal: Tricot,New Arrival
Geribde rok met kant,"€ 49,99",Roomwit,1679349774,https://www2.hm.com/nl_nl/productpage.1168540002.html,"Polyester 50%, Viscose 47%, Elastaan 3%",Materiaal: Tricot,New Arrival
Top van zijdemix,"€ 40,99",Zwart,1679349812,https://www2.hm.com/nl_nl/productpage.1140259001.html,"Linnen 61%, Zijde 15%, Katoen 12%, Polyamide 12%",Materiaal: Linnen,Premium SelectionNew Arrival
Broek van ribtricot,"€ 19,99",Saliegroen,1679349851,https://www2.hm.com/nl_nl/productpage.1169113002.html,"Polyester 73%, Viscose 18%, Elastaan 9%",Materiaal: Tricot,New Arrival
Body van ribtricot,"€ 12,99",Wit,1679349889,https://www2.hm.com/nl_nl/productpage.1137323002.html,"Polyester 77%, Viscose 20%, Elastaan 3%",Materiaal: Tricot,No New Arrival
Jurk van lyocellmix met strikbandjes,"€ 59,99",Donkerbruin/slangenleerdessin,1679349927,https://www2.hm.com/nl_nl/productpage.1166473001.html,"Lyocell 77%, Polyamide 23%",No material,New Arrival
Volumineuze jurk,"€ 49,99",Zwart,1679349966,https://www2.hm.com/nl_nl/productpage.1163205001.html,"Voeringen:Katoen 100%
Buitenlaag:Katoen 57%, Polyester 43%",No material,New Arrival
Katoenen espadrilles,"€ 17,99",Zwart,1679350004,https://www2.hm.com/nl_nl/productpage.1048215001.html,"Voeringen:Katoen 100%
Buitenzool:Thermoplastisch rubber 100%
Bovenkant:Katoen 100%
Binnenzool:Katoen 60%, Jute 40%",Materiaal: Twill,No New Arrival
Set van 3 straptops,"€ 15,99",Wit/zwart/roomwit,1679350041,https://www2.hm.com/nl_nl/productpage.1137518003.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",New Arrival
Schoudertas met pailletten,"€ 25,99",Lichtbeige,1679350079,https://www2.hm.com/nl_nl/productpage.1155995002.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,New Arrival
Oversized T-shirt met print,"€ 14,99",Donkergrijs/Johnny Cash,1679350117,https://www2.hm.com/nl_nl/productpage.1129527004.html,Katoen 100%,Materiaal: Tricot,No New Arrival
Padded bh van tricot,"€ 12,99",Zwart,1679350156,https://www2.hm.com/nl_nl/productpage.1141121005.html,"Buitenlaag:Polyamide 85%, Elastaan 15%
Kant:Polyamide 90%, Elastaan 10%
Voeringen:Polyester 100%",Materiaal: Tricot,New Arrival
Shacket,"€ 44,99",Lichtbeige/geruit,1679350194,https://www2.hm.com/nl_nl/productpage.1115960001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
Tricot jurk met gesmokte taille,"€ 19,99",Wit/blauw gestreept,1679350232,https://www2.hm.com/nl_nl/productpage.1140183003.html,Katoen 100%,"Materiaal: Katoen, Tricot",New Arrival
Geribde top met kant,"€ 9,99",Wit,1679350270,https://www2.hm.com/nl_nl/productpage.1136436007.html,"Polyester 98%, Elastaan 2%",Materiaal: Tricot,No New Arrival
Jas van wolmix,"€ 229,00",Taupe,1679350308,https://www2.hm.com/nl_nl/productpage.1023659011.html,"Buitenlaag:Wol 75%, Polyamide 25%
Voeringen:Viscose 100%",Materiaal: Wol,Premium Selection
Set van 2 katoenen bh-tops zonder padding,"€ 14,99",Zwart/wit,1679350346,https://www2.hm.com/nl_nl/productpage.1084218001.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
Gebreide kasjmier top,"€ 119,00",Lichtgroen,1679350385,https://www2.hm.com/nl_nl/productpage.1133910005.html,Kasjmier 100%,"Materiaal: Wol, Kasjmier",Premium SelectionNew Arrival
Jurk met pofmouwen,"€ 29,99",Zwart,1679350422,https://www2.hm.com/nl_nl/productpage.1139144007.html,"Voeringen:Polyester 100%
Buitenlaag:Katoen 92%, Linnen 8%",No material,No New Arrival
Off-the-shoulderjurk,"€ 40,99",Roomwit/bloemen,1679350461,https://www2.hm.com/nl_nl/productpage.1154665001.html,"Voeringen:Katoen 100%
Buitenlaag:Katoen 68%, Linnen 32%",No material,New Arrival
Lange off-the-shoulderjurk,"€ 39,99",Zwart,1679350498,https://www2.hm.com/nl_nl/productpage.1170625001.html,"Buitenlaag:Polyester 99%, Elastaan 1%
Voeringen:Polyester 100%",No material,New Arrival
Geribde bodyconjurk,"€ 17,99",Black,1679350537,https://www2.hm.com/nl_nl/productpage.1152304001.html,"Katoen 56%, Polyester 35%, Elastaan 9%",Materiaal: Tricot,No New Arrival
Bodyconjurk met kraag,"€ 19,99",Zwart,1679350576,https://www2.hm.com/nl_nl/productpage.1146263001.html,"Katoen 55%, Polyester 38%, Elastaan 7%",Materiaal: Tricot,No New Arrival
